id,name,pos_categ_ids,standard_price,barcode,default_code,list_price,PRECIO,PRECIO Oferta,description_ecommerce,is_favorite,is_published,LISTA RÍO,CONTEO,Ancho (cm),Fondo (cm),Alto (cm),Material Principal,WHSAL/Stock,WHSAL/Apartados,T1/San Pedro,T2/Satélite,T3/Crea,T4/Río,CONS/Liliana,CONS/Mario,CONS/Lalo,W24 SELLOUT,W25 SELLOUT,W26 SELLOUT,W27 SELLOUT,W28 SELLOUT,W29 SELLOUT,W30 SELLOUT,PEDIDOS JUNIO,Ubicaciones_App
,Mesa Rústica Tablón 8P,Mesas de Comedor,,435872784560,,22000,"$22,000 ",,"Esta majestuosa mesa de madera maciza encarna la esencia de la artesanía mexicana, fusionando robustez y elegancia en cada veta. Su acabado envejecido y textura natural aportan calidez y carácter, convirtiéndola en el centro perfecto para reuniones memorables. Ideal para quienes buscan un ambiente acogedor con un toque de lujo rústico y autenticidad.",,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Barra Puerta Rústica,Cantinas / Barras,,435872784561,,22000,"$22,000 ",,"Esta mesa alta de madera recuperada deslumbra con sus vetas profundas y acabados envejecidos, evocando la autenticidad y calidez de una hacienda mexicana. Su diseño artesanal y estructura robusta invitan a compartir momentos únicos, transformando cualquier ambiente en un refugio sofisticado y acogedor. Ideal para reuniones íntimas, aporta carácter y un aire de lujo rústico a tu hogar.",,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sillón Parota y Tejido,Sillones,,435872784562,,16500,"$16,500 ","$10,500.00 ",,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Juego de 2 Jarrones Trompo,,,435872784563,,7500,"$7,500 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Mesa de Centro de Parota Sólida 2'',,,435872784564,,16000,"$16,000 ",,,,,,,107,70,46,Parota Sólida,,,,,,,,,,,,,,,,,,
,Juego de 2 Cuadros Tela Alas Doradas,,,435872784565,,16000,"$16,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
Agregado,Escritorio con Entrepaños,,,649283737817,,8500,"$8,500 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Jgo de 3 Jarrones Beccia con Cuello Nieve Sucia,,4050,435872784566,,12000,"$12,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Jgo de 3 Jarrones Beccia con Cuello Moka,,4050,435872784567,,12000,"$12,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Jgo de 3 Jarrones Beccia con Tubo Nieve Sucia,,4500,435872784568,,12000,"$12,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Jgo de 3 Jarrones Beccia con Tubo Moka,,4500,435872784569,,12000,"$12,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sillón Lykke,Sillones,2200,435872784570,,"5,900","$5,900 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sillón Fioren,Sillones,1280,435872784571,,3699,"$3,699 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sillón Snug,Sillones,3640,435872784572,,8600,"$8,600 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sillón Astore,Sillones,4349,435872784573,,9949,"$9,949 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sillón Love Astore,Sillones,6229,435872784574,,14399,"$14,399 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Mesa de Centro Palma,Mesas / Mesas de Centro,7875,435872784575,,19000,"$19,000 ",,,,,,,121,121,40,Chapa de Nogal,,,,,,,,,,,,,,,,,,
,Mesa de Centro Navi,Mesas / Mesas de Centro,7140,435872784576,,17499,"$17,499 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Mesa Lateral Navi,Mesas / Mesas de Centro,3885,435872784577,,7899,"$7,899 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,78,435872784578,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,108,435872784579,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,183,435872784580,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,215,435872784581,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Banca Mezquite,Bancas,10500,435872784582,,28000,"$28,000 ",,,,,,,200,75,110,Mezquite,,,,,,,,,,,,,,,,,,
,Banca Rústica,Bancas,6000,435872784583,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Tronco,,1800,435872784584,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Cilindro Chapa,Macetas,550,435872784585,,1100,"$1,100 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Panal,Macetas,1500,435872784586,,3000,"$3,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Meduz Ch,Macetas,250,435872784587,,500,"$500 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Meduz,Macetas,500,435872784588,,1000,"$1,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Vala M,Macetas,250,435872784589,,500,"$500 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Lámpara Sol de Madroño Grande,Lámparas,10000,435872784590,,38000,"$38,000 ",,,,,"$32,000 ",,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,5000,435872784591,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,ƒ,Lámparas,6800,435872784592,,28000,"$28,000 ",,,,,"$22,000 ",,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,12500,435872784593,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,221,435872784594,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,217,435872784595,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,175,435872784596,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,105,435872784597,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,135,435872784598,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,,,103,435872784599,,,$,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Piña,Macetas,250,435872784600,,1000,"$1,000 ","$780 ",,,,,,38,38,47,Barro Artístico,,,,,,,,,,,,,,,,,,
,Jgo 2 Maceta Bota,Macetas,500,435872784601,,2000,"$2,000 ",,,,,,,36,60,70,Barro Artístico,,,,,,,,,,,,,,,,,,
,Maceta Caña,Macetas,1000,435872784602,,2000,"$2,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Orquídea,Macetas,500,435872784603,,1000,"$1,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Vaso Italiano,Macetas,1000,435872784604,,2000,"$2,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Maceta Mano,Macetas,250,435872784605,,500,"$500 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Bufetero Osaka,Bufeteros,,435872784606,,27000,"$27,000 ",,,,,,,180,45,87,Parota Sólida,,,,,,,,,,,,,,,,,,
,Sala Amanda,Salas,,747123974123,,,,,,,,,,#N/A,#N/A,#N/A,,,,1,,1,,,,,,,,,,,,,
,Sala Blue,Salas,,297345723457,,,,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sala Leslie,Salas,,435872784607,,,,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Sala Stella,Salas,,435872784608,,,,,,,,,,#N/A,#N/A,#N/A,,1,-,1,,,,,1,,1,,,,,,,,
,Sala Paris,Salas,5690,435872784609,,16501,"$27,000 ",,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
,Mesa de Comedor Tena,Mesas de Comedor,,435872784610,,,,,,,,,,300,160,77,Pino,,,,,,,,,,,,,,,,,,
,Mesa de Centro 2 Raíces Guamuchil,,,435872784611,,22000,"$22,000 ",,,,,,,140,140,51,Guamuchil,0,0,1,0,0,0,0,0,,,,,,,,,,
RÍO,Barra Anillo Parota,Raíces,,435872784612,,30000,"$30,000 ",,,,,"$24,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Barra Parota 110 x 75,Raíces,,435872784613,,25000,"$25,000 ",,,,,"$17,500 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa de Centro Parota Sólida 210 x 120; 3'',Raíces,,435872784614,,30000,"$30,000 ",,,,,"$18,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa de Centro Parota Sólida 140 x 105; 3'',Raíces,,435872784615,,16000,"$16,000 ",,,,,"$12,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa Laja de Parota 6x25x2 (Con base),Raíces,,435872784616,,16000,"$16,000 ",,,,,"$10,400 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa Laja de Parota 6x25x2 (Sin base),Raíces,,435872784617,,10000,"$10,000 ",,,,,"$7,650 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa Laja de Parota 8x40x3 (Con base),Raíces,,435872784618,,38000,"$38,000 ",,,,,"$21,300 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa Laja de Parota 8x40x3 (Sin base),Raíces,,435872784619,,28000,"$28,000 ",,,,,"$21,300 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa Raíz de Parota 190 x 70,Raíces,,435872784620,,40000,"$40,000 ",,,,,"$28,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Comedor Raíz de Parota 230;120,Raíces,,435872784621,,55000,"$55,000 ",,,,,"$42,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Desayunador Raíz de Parota 110X107,Raíces,,435872784622,,55000,"$55,000 ",,,,,"$42,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Barra Raíz de Parota 170x35,Raíces,,435872784623,,40000,"$40,000 ",,,,,"$28,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Banca Parota 170x67,Raíces,,435872784624,,22000,"$22,000 ",,,,,"$15,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,"Barra Raíz Parota 210x80 ",Raíces,,435872784625,,45000,"$45,000 ",,,,,"$52,500 ",,210,80,104,Parota,,,,,,,,,,,,,,,,,,
RÍO,Mesa de Comedor Parota c Polín,Raíces,,435872784626,,48000,"$48,000 ",,,,,"$36,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Mesa Comedor Parota Cuenco,Raíces,,435872784627,,38000,"$38,000 ",,,,,"$25,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,"Barra Corteza Parota ",Raíces,,435872784628,,22000,"$22,000 ",,,,,"$13,200 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Pedestal Guamuchil 60,Raíces,,435872784629,,7000,"$7,000 ",,,,,"$5,500 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Pedestal Guamuchil 40,Raíces,,435872784630,,6000,"$6,000 ",,,,,"$3,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Pedestal Fresno,Raíces,,435872784631,,6000,"$6,000 ",,,,,"$3,500 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Juego de 3 Jarrones Trompo Nieve Sucia,Raíces,,435872784632,,12000,"$12,000 ",,,,,"$10,000 ",,,,,,,,,,,,,,,,,,,,,,,
RÍO,Cabecera Rústica King,Raíces,,435872784633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Credenza de Mezquite,Credenzas,,435872784633,,6500,"$6,500 ",,,,,,,130,50,95,Mezquite,,,,,,,,,,,,,,,,,,
,Cantina Tenant,Cantinas,,435872784634,,86000,"$86,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Barra Tenant,Cantinas / Barras,,435872784635,,38000,"$38,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Contrabarra Tenant,Contrabarras,,435872784636,,48000,"$48,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bufetero Industrial Tena 300,Bufeteros,,435872784637,,28000,"$28,000 ",,,,,,,255,53,93,Pino,,,,,,,,,,,,,,,,,,
,Caballo de Mezquite,Artesanía,,435872784638,,2800,"$2,800 ",,,,,,,25,75,121,Mezquite,,,,,,,,,,,,,,,,,,
,Caballo de Mezquite,Artesanía,,435872784639,,1800,"$1,800 ",,,,,,,17,55,87,Mezquite,,,,,,,,,,,,,,,,,,
,Desayunador Raíz de Cactus,Mesas de Comedor,,435872784640,,17000,"$17,000 ",,,,,,,120,120,100,Raíz de Cactus,,,,,,,,,,,,,,,,,,
,Mesa Auxiliar de Parota Cuadrada,,,435872784641,,6000,"$6,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Espejo Tena Circular 90,Espejos,,435872784642,,5900,"$5,900 ",,,,,,,90,6,90,Parota Sólida,,,,,,,,,,,,,,,,,,
,Repizas Mini MAF,Alacenas,,435872784643,,4900,"$4,900 ",,,,,,,90,34,80,Pino,,,,,,,,,,,,,,,,,,
,Mesa Rústica MAF 6P,Mesas de Comedor,,435872784644,,14000,"$14,000 ",,,,,,,180,100,78,Pino,,,,,,,,,,,,,,,,,,
,Escritorio Auxiliar MAF,Escritorios,,435872784645,,4900,"$4,900 ",,,,,,,100,50,78,MDF,,,,,,,,,,,,,,,,,,
,Mesa Comedor Rústica Viga 12 P,Mesas / Mesas de Comedor,,435872784646,,38000,"$38,000 ",,,,,,,280,120,74,Pino,,,,,,,,,,,,,,,,,,
,Bufetero Rústico Mini MAF,Bufeteros,,435872784647,,6000,"$6,000 ",,,,,,,94,37,80,Pino,,,,,,,,,,,,,,,,,,
,Cajonera Nahuatzen,Cajoneras,,435872784648,,6800,"$6,800 ",,,,,,,85,43,124,Pino,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta Judith Abanico,Macetas,280,435872784649,,1375,"$1,375 ",,,,,,,45,45,45,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta Judith Rombo,Macetas,220,435872784650,,1280,"$1,280 ",,,,,,,44,44,34,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta Judith Indian,Macetas,,435872784651,,2500,"$2,500 ",,,,,,,60,60,64,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Beso,Macetas,250,435872784652,,1350,"$1,350 ",,,,,,,38,41,35,Barro,,,,,,,,,,,,,,,,,2,
Guadalajara 05-06,Maceta PH Par de Pies,Macetas,500,435872784653,,1970,"$1,970 ","$1,150 ",,,,,,35,40,24,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH 7 Rostros,Macetas,600,435872784654,,2380,"$2,380 ",,,,,,,49,49,40,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Mano Doble,Macetas,300,435872784655,,1350,"$1,350 ",,,,,,,,,,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Cara de Bebé,Macetas,300,435872784656,,1350,"$1,350 ",,,,,,,39,39,35,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Doble Cara,Macetas,300,435872784657,,1350,"$1,350 ",,,,,,,40,35,27,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Mano Abierta,Macetas,500,435872784658,,1460,"$1,460 ",,,,,,,,,,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Gru,Macetas,250,435872784659,,1040,"$1,040 ",,,,,,,,,,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-06,Maceta PH Mano Grande,Macetas,1000,435872784660,,2980,"$2,980 ","$2,150 ",,,,,,60,40,87,Barro,,,,,,,,,,,,,,,,,,
Guadalajara 05-07,Jgo 3 Jarrón Cactus Rayado Barro Begro,Jarrones,1750,435872784661,,10200,"$10,200 ",,,,,,,,,,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-08,Jgo 3 Jarrón Olan Ceniza Óxido,Jarrones,1950,435872784662,,11300,"$11,300 ",,,,,,,40,40,98,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-09,Jgo 5 Angel Orquesta Choco Fresa Nat,Artesanía,3600,435872784663,,8970,"$8,970 ",,,,,,,,,,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-10,Jgo 2 Jarrón Copas C/Media Esfera Barro Begro,Jarrones,2100,435872784664,,12200,"$12,200 ",,,,,,,54,54,123,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-11,Jarrón Rosario Barro Begro,Jarrones,800,435872784665,,4600,"$4,600 ",,,,,,,50,50,103,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-12,Jarrón Con Perlas Barro Begro,Jarrones,800,435872784666,,4600,"$4,600 ",,,,,,,35,35,67,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-13,Jarrón Grecia Con Balines y Tapa Barro Begro,Jarrones,960,435872784667,,5500,"$5,500 ",,,,,,,33,33,96,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-14,Jgo 4 Jarrones Lupita Choco Fresa Chapopote,Jarrones,2700,435872784668,,15600,"$15,600 ",,,,,,,,,,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-15,Gota Gigante Choco Fresa Chapopote,Jarrones,1750,435872784669,,10200,"$10,200 ",,,,,,,,,,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-16,Jgo de 3 Jarrones Aguacate con Orejas Cobre Lama,Jarrones,2870,435872784670,,16600,"$16,600 ",,,,,,,57,57,85,Barro Artístico,,,,,,,,,,,,,,,,,,
Guadalajara 05-16,Pantalla Palma,Lámparas,,435872784671,,700,"$700 ",,,,,,,,,,Palma,,,,,,,,,,,,,,,,,,
Guadalajara 05-16,Árbol Madroño Mediano,Árboles,,435872784672,,26000,"$26,000 ","$21,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guadalajara 05-16,Ángel Orquesta Individual Choco Fresa Natural,Artesanía,720,435872784673,,1980,"$1,980 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Banco Salvavidas,Artesanía,,435872784674,,1800,"$1,800 ",,,,,,,50,47,150,Pino,,,,,,,,,,,,,,,,,,
,Espejo Prisma,Espejos,,435872784675,,6200,"$6,200 ",,,,,,,180,7.5,90,Chapa de Parota,,,,,,,,,,,,,,,,,,
,Espejo Biselado doble  Rectangular,Espejos,,435872784676,,12900,"$12,900 ",,,,,,,,,,Chapa de Nogal,,,,,,,,,,,,,,,,,,
,Banco Circular Herrería 200,Bancos,,435872784677,,200,"$200 ",,,,,,,,,23,Herrería,,,,,,,,,,,,,,,,,,
,Banco Circular Herrería 300,Bancos,,435872784678,,300,"$300 ",,,,,,,24,24,30,Herrería,,,,,,,,,,,,,,,,,,
,Banco Circular Herrería 400,Bancos,,435872784679,,400,"$400 ",,,,,,,,,,Herrería,,,,,,,,,,,,,,,,,,
,Banco Circular Herrería 500,Bancos,,435872784680,,500,"$500 ",,,,,,,34,34,69,Herrería,,,,,,,,,,,,,,,,,,
,Espejo Western,Espejos,,435872784681,,5200,"$5,200 ",,,,,,,160,84,7,Pino,,,,,,,,,,,,,,,,,,
,Mesa de Centro Macarena 140,Mesas / Mesas de Centro,,435872784682,,15000,"$15,000 ",,,,,,,140,140,44,Marmol,,,,,,,,,,,,,,,,,,
,Librero Cristal Iluminado,Libreros,,4358727846823,,26000,"$26,000 ",,,,,,,210,50,221,Herrería,,,,,,,,,,,,,,,,,,
,Librero MAF Repiza Móvil,Libreros,,4358727846824,,26000,"$26,000 ",,,,,,,170,44,254,Pino,,,,,,,,,,,,,,,,,,
,Mesa de Centro Parota y Herrería,Mesas de Centro,,4358727846825,,3500,"$3,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Espejo Sol Parota,Espejos,,4358727846826,,2200,"$2,200 ",,,,,,,,,,Parota,,,,,,,,,,,,,,,,,,
,Barra Raíz de Guamuchil,Raíces,22000,4358727846827,,65000,"$65,000 ",52000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comedor Raíz de Cactus,Raíces,10000,4358727846828,,30000,"$30,000 ",24000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Buro de parota geometrico,Buró,,4358727846829,,6000,"$6,000 ",6000,,,,,,,,,Parota,,,,,,,,,,,,,,,,,,
,Cabecera de Piel,Cabecera,,4358727846830,,40000,"$40,000 ",,,,,,,,,,Piel,,,,,,,,,,,,,,,,,,
,Mesa de Centro Reloj,Mesa de Centro,,4358727846831,,5500,"$5,500 ",,,,,,,,,,Parota,,,,,,,,,,,,,,,,,,
,Arbol Raiz sin Hoja,Árboles,,4358727846832,,16000,"$16,000 ",,,,,,,,,,Madroño,,,,,,,,,,,,,,,,,,
20-06 Camión,Mesa de Centro Orion Charola,Mesas de Centro,4030,4358727846833,,9400,"$9,400 ",,,,,,,121,66,46,Parota,,,,,,,,,,,,,,,,,,
20-06 Camión,Espejo Ovalo Grande Parota,Espejos,1575,4358727846834,,3650,"$3,650 ",,,,,,,40,3,200,Parota,,,,,,,,,,,,,,,,,,
20-06 Camión,Espejo Ovalo Chico Parota,Espejos,1155,4358727846835,,2650,"$2,650 ",,,,,,,39,3,120,Parota,,,,,,,,,,,,,,,,,,
20-06 Camión,Credenza Keos,Credenzas,4500,4358727846836,,16500,"$16,500 ",,,,,,,200,55,97,Chapa de Parota,,,,,,,,,,,,,,,,,,
20-06 Camión,Centro de TV Oris Especial,Muebles de TV,3675,4358727846837,,9000,"$9,000 ",,,,,,,,,,Chapa de Parota,,,,,,,,,,,,,,,,,,
20-06 Camión,Sala Atala Gotcha Dove,Salas,32484.6,4358727846838,,75000,"$75,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-06 Camión,Sala Okara,Salas,10318,4358727846839,,30000,"$30,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-06 Camión,Cajonera Venecia,Cajoneras,3675,4358727846840,,8500,"$8,500 ",,,,,,,90,43,100,Chapa de Parota,,,,,,,,,,,,,,,,,,
